Date,Product_ID,Product_Name,Demand,Inventory_Level,Lead_Time_Days,Unit_Cost,Unit_Price
2021-12-18,P003,Laptop,57,319,7,8,18
2021-12-19,P003,Laptop,69,250,7,8,18
2021-12-20,P003,Laptop,97,753,7,8,18
2021-12-21,P003,Laptop,139,614,7,8,18
2021-12-22,P003,Laptop,108,506,7,8,18
2021-12-23,P003,Laptop,80,426,7,8,18
2021-12-24,P003,Laptop,93,333,7,8,18
2021-12-25,P003,Laptop,82,251,7,8,18
2021-12-26,P003,Laptop,93,758,7,8,18
2021-12-27,P003,Laptop,77,681,7,8,18
2021-12-28,P003,Laptop,73,608,7,8,18
2021-12-29,P003,Laptop,130,478,7,8,18
2021-12-30,P003,Laptop,107,371,7,8,18
2021-12-31,P003,Laptop,88,283,7,8,18
2022-01-01,P003,Laptop,90,793,7,8,18
2022-01-02,P003,Laptop,50,743,7,8,18
2022-01-03,P003,Laptop,120,623,7,8,18
2022-01-04,P003,Laptop,125,498,7,8,18
2022-01-05,P003,Laptop,136,362,7,8,18
2022-01-06,P003,Laptop,101,261,7,8,18
2022-01-07,P003,Laptop,121,740,7,8,18
2022-01-08,P003,Laptop,72,668,7,8,18
2022-01-09,P003,Laptop,87,581,7,8,18
2022-01-10,P003,Laptop,103,478,7,8,18
2022-01-11,P003,Laptop,112,366,7,8,18
2022-01-12,P003,Laptop,102,264,7,8,18
2022-01-13,P003,Laptop,131,733,7,8,18
2022-01-14,P003,Laptop,135,598,7,8,18
2022-01-15,P003,Laptop,81,517,7,8,18
2022-01-16,P003,Laptop,84,433,7,8,18
2022-01-17,P003,Laptop,93,340,7,8,18
2022-01-18,P003,Laptop,114,826,7,8,18
2022-01-19,P003,Laptop,119,707,7,8,18
2022-01-20,P003,Laptop,167,540,7,8,18
2022-01-21,P003,Laptop,99,441,7,8,18
2022-01-22,P003,Laptop,102,339,7,8,18
2022-01-23,P003,Laptop,96,243,7,8,18
2022-01-24,P003,Laptop,125,718,7,8,18
2022-01-25,P003,Laptop,151,567,7,8,18
2022-01-26,P003,Laptop,126,441,7,8,18
2022-01-27,P003,Laptop,127,314,7,8,18
2022-01-28,P003,Laptop,119,795,7,8,18
2022-01-29,P003,Laptop,99,696,7,8,18
2022-01-30,P003,Laptop,97,599,7,8,18
2022-01-31,P003,Laptop,108,491,7,8,18
2022-02-01,P003,Laptop,110,381,7,8,18
2022-02-02,P003,Laptop,133,248,7,8,18
2022-02-03,P003,Laptop,121,727,7,8,18
2022-02-04,P003,Laptop,136,591,7,8,18
2022-02-05,P003,Laptop,114,477,7,8,18
2022-02-06,P003,Laptop,89,388,7,8,18
2022-02-07,P003,Laptop,137,251,7,8,18
2022-02-08,P003,Laptop,139,712,7,8,18
2022-02-09,P003,Laptop,155,557,7,8,18
2022-02-10,P003,Laptop,91,466,7,8,18
2022-02-11,P003,Laptop,125,341,7,8,18
2022-02-12,P003,Laptop,99,242,7,8,18
2022-02-13,P003,Laptop,113,729,7,8,18
2022-02-14,P003,Laptop,127,602,7,8,18
2022-02-15,P003,Laptop,99,503,7,8,18
2022-02-16,P003,Laptop,150,353,7,8,18
2022-02-17,P003,Laptop,124,829,7,8,18
2022-02-18,P003,Laptop,113,716,7,8,18
2022-02-19,P003,Laptop,87,629,7,8,18
2022-02-20,P003,Laptop,93,536,7,8,18
2022-02-21,P003,Laptop,125,411,7,8,18
2022-02-22,P003,Laptop,92,319,7,8,18
2022-02-23,P003,Laptop,156,763,7,8,18
2022-02-24,P003,Laptop,164,599,7,8,18
2022-02-25,P003,Laptop,151,448,7,8,18
2022-02-26,P003,Laptop,80,368,7,8,18
2022-02-27,P003,Laptop,93,275,7,8,18
2022-02-28,P003,Laptop,137,738,7,8,18
2022-03-01,P003,Laptop,164,574,7,8,18
2022-03-02,P003,Laptop,166,408,7,8,18
2022-03-03,P003,Laptop,134,274,7,8,18
2022-03-04,P003,Laptop,153,721,7,8,18
2022-03-05,P003,Laptop,113,608,7,8,18
2022-03-06,P003,Laptop,128,480,7,8,18
2022-03-07,P003,Laptop,167,313,7,8,18
2022-03-08,P003,Laptop,169,744,7,8,18
2022-03-09,P003,Laptop,153,591,7,8,18
2022-03-10,P003,Laptop,183,408,7,8,18
2022-03-11,P003,Laptop,160,248,7,8,18
2022-03-12,P003,Laptop,92,756,7,8,18
2022-03-13,P003,Laptop,128,628,7,8,18
2022-03-14,P003,Laptop,167,461,7,8,18
2022-03-15,P003,Laptop,141,320,7,8,18
2022-03-16,P003,Laptop,140,780,7,8,18
2022-03-17,P003,Laptop,157,623,7,8,18
2022-03-18,P003,Laptop,161,462,7,8,18
2022-03-19,P003,Laptop,108,354,7,8,18
2022-03-20,P003,Laptop,110,244,7,8,18
2022-03-21,P003,Laptop,189,655,7,8,18
2022-03-22,P003,Laptop,175,480,7,8,18
2022-03-23,P003,Laptop,155,325,7,8,18
2022-03-24,P003,Laptop,172,753,7,8,18
2022-03-25,P003,Laptop,127,626,7,8,18
2022-03-26,P003,Laptop,112,514,7,8,18
2022-03-27,P003,Laptop,134,380,7,8,18
2022-03-28,P003,Laptop,146,834,7,8,18
2022-03-29,P003,Laptop,131,703,7,8,18
2022-03-30,P003,Laptop,136,567,7,8,18
2022-03-31,P003,Laptop,126,441,7,8,18
2022-04-01,P003,Laptop,137,304,7,8,18
2022-04-02,P003,Laptop,103,801,7,8,18
2022-04-03,P003,Laptop,86,715,7,8,18
2022-04-04,P003,Laptop,156,559,7,8,18
2022-04-05,P003,Laptop,177,382,7,8,18
2022-04-06,P003,Laptop,134,248,7,8,18
2022-04-07,P003,Laptop,191,657,7,8,18
2022-04-08,P003,Laptop,167,490,7,8,18
2022-04-09,P003,Laptop,126,364,7,8,18
2022-04-10,P003,Laptop,98,266,7,8,18
2022-04-11,P003,Laptop,175,691,7,8,18
2022-04-12,P003,Laptop,130,561,7,8,18
2022-04-13,P003,Laptop,176,385,7,8,18
2022-04-14,P003,Laptop,160,825,7,8,18
2022-04-15,P003,Laptop,168,657,7,8,18
2022-04-16,P003,Laptop,89,568,7,8,18
2022-04-17,P003,Laptop,94,474,7,8,18
2022-04-18,P003,Laptop,169,305,7,8,18
2022-04-19,P003,Laptop,133,772,7,8,18
2022-04-20,P003,Laptop,166,606,7,8,18
2022-04-21,P003,Laptop,124,482,7,8,18
2022-04-22,P003,Laptop,175,307,7,8,18
2022-04-23,P003,Laptop,89,818,7,8,18
2022-04-24,P003,Laptop,118,700,7,8,18
2022-04-25,P003,Laptop,170,530,7,8,18
2022-04-26,P003,Laptop,139,391,7,8,18
2022-04-27,P003,Laptop,169,822,7,8,18
2022-04-28,P003,Laptop,162,660,7,8,18
2022-04-29,P003,Laptop,143,517,7,8,18
2022-04-30,P003,Laptop,92,425,7,8,18
2022-05-01,P003,Laptop,74,351,7,8,18
2022-05-02,P003,Laptop,159,792,7,8,18
2022-05-03,P003,Laptop,115,677,7,8,18
2022-05-04,P003,Laptop,153,524,7,8,18
2022-05-05,P003,Laptop,145,379,7,8,18
2022-05-06,P003,Laptop,166,813,7,8,18
2022-05-07,P003,Laptop,101,712,7,8,18
2022-05-08,P003,Laptop,100,612,7,8,18
2022-05-09,P003,Laptop,167,445,7,8,18
2022-05-10,P003,Laptop,158,287,7,8,18
2022-05-11,P003,Laptop,158,729,7,8,18
2022-05-12,P003,Laptop,161,568,7,8,18
2022-05-13,P003,Laptop,116,452,7,8,18
2022-05-14,P003,Laptop,117,335,7,8,18
2022-05-15,P003,Laptop,115,820,7,8,18
2022-05-16,P003,Laptop,128,692,7,8,18
2022-05-17,P003,Laptop,145,547,7,8,18
2022-05-18,P003,Laptop,150,397,7,8,18
2022-05-19,P003,Laptop,148,249,7,8,18
2022-05-20,P003,Laptop,158,691,7,8,18
2022-05-21,P003,Laptop,128,563,7,8,18
2022-05-22,P003,Laptop,122,441,7,8,18
2022-05-23,P003,Laptop,121,320,7,8,18
2022-05-24,P003,Laptop,165,755,7,8,18
2022-05-25,P003,Laptop,181,574,7,8,18
2022-05-26,P003,Laptop,159,415,7,8,18
2022-05-27,P003,Laptop,175,240,7,8,18
2022-05-28,P003,Laptop,137,703,7,8,18
2022-05-29,P003,Laptop,122,581,7,8,18
2022-05-30,P003,Laptop,156,425,7,8,18
2022-05-31,P003,Laptop,174,251,7,8,18
2022-06-01,P003,Laptop,140,711,7,8,18
2022-06-02,P003,Laptop,138,573,7,8,18
2022-06-03,P003,Laptop,130,443,7,8,18
2022-06-04,P003,Laptop,119,324,7,8,18
2022-06-05,P003,Laptop,84,240,7,8,18
2022-06-06,P003,Laptop,169,671,7,8,18
2022-06-07,P003,Laptop,148,523,7,8,18
2022-06-08,P003,Laptop,109,414,7,8,18
2022-06-09,P003,Laptop,145,269,7,8,18
2022-06-10,P003,Laptop,94,775,7,8,18
2022-06-11,P003,Laptop,105,670,7,8,18
2022-06-12,P003,Laptop,109,561,7,8,18
2022-06-13,P003,Laptop,125,436,7,8,18
2022-06-14,P003,Laptop,140,296,7,8,18
2022-06-15,P003,Laptop,178,718,7,8,18
2022-06-16,P003,Laptop,127,591,7,8,18
2022-06-17,P003,Laptop,116,475,7,8,18
2022-06-18,P003,Laptop,118,357,7,8,18
2022-06-19,P003,Laptop,125,832,7,8,18
2022-06-20,P003,Laptop,138,694,7,8,18
2022-06-21,P003,Laptop,158,536,7,8,18
2022-06-22,P003,Laptop,165,371,7,8,18
2022-06-23,P003,Laptop,122,249,7,8,18
2022-06-24,P003,Laptop,127,722,7,8,18
2022-06-25,P003,Laptop,114,608,7,8,18
2022-06-26,P003,Laptop,121,487,7,8,18
2022-06-27,P003,Laptop,149,338,7,8,18
2022-06-28,P003,Laptop,119,819,7,8,18
2022-06-29,P003,Laptop,179,640,7,8,18
2022-06-30,P003,Laptop,127,513,7,8,18
2022-07-01,P003,Laptop,113,400,7,8,18
2022-07-02,P003,Laptop,88,312,7,8,18
2022-07-03,P003,Laptop,103,809,7,8,18
2022-07-04,P003,Laptop,135,674,7,8,18
2022-07-05,P003,Laptop,127,547,7,8,18
2022-07-06,P003,Laptop,128,419,7,8,18
2022-07-07,P003,Laptop,120,299,7,8,18
2022-07-08,P003,Laptop,130,769,7,8,18
2022-07-09,P003,Laptop,52,717,7,8,18
2022-07-10,P003,Laptop,80,637,7,8,18
2022-07-11,P003,Laptop,124,513,7,8,18
2022-07-12,P003,Laptop,99,414,7,8,18
2022-07-13,P003,Laptop,126,288,7,8,18
2022-07-14,P003,Laptop,116,772,7,8,18
2022-07-15,P003,Laptop,151,621,7,8,18
2022-07-16,P003,Laptop,103,518,7,8,18
2022-07-17,P003,Laptop,78,440,7,8,18
2022-07-18,P003,Laptop,117,323,7,8,18
2022-07-19,P003,Laptop,118,805,7,8,18
2022-07-20,P003,Laptop,111,694,7,8,18
2022-07-21,P003,Laptop,123,571,7,8,18
2022-07-22,P003,Laptop,106,465,7,8,18
2022-07-23,P003,Laptop,69,396,7,8,18
2022-07-24,P003,Laptop,91,305,7,8,18
2022-07-25,P003,Laptop,131,774,7,8,18
2022-07-26,P003,Laptop,105,669,7,8,18
2022-07-27,P003,Laptop,136,533,7,8,18
2022-07-28,P003,Laptop,108,425,7,8,18
2022-07-29,P003,Laptop,124,301,7,8,18
2022-07-30,P003,Laptop,94,807,7,8,18
2022-07-31,P003,Laptop,83,724,7,8,18
2022-08-01,P003,Laptop,108,616,7,8,18
2022-08-02,P003,Laptop,94,522,7,8,18
2022-08-03,P003,Laptop,98,424,7,8,18
2022-08-04,P003,Laptop,98,326,7,8,18
2022-08-05,P003,Laptop,90,836,7,8,18
2022-08-06,P003,Laptop,69,767,7,8,18
2022-08-07,P003,Laptop,54,713,7,8,18
2022-08-08,P003,Laptop,94,619,7,8,18
2022-08-09,P003,Laptop,97,522,7,8,18
2022-08-10,P003,Laptop,98,424,7,8,18
2022-08-11,P003,Laptop,98,326,7,8,18
2022-08-12,P003,Laptop,101,825,7,8,18
2022-08-13,P003,Laptop,76,749,7,8,18
2022-08-14,P003,Laptop,80,669,7,8,18
2022-08-15,P003,Laptop,92,577,7,8,18
2022-08-16,P003,Laptop,83,494,7,8,18
2022-08-17,P003,Laptop,86,408,7,8,18
2022-08-18,P003,Laptop,94,314,7,8,18
2022-08-19,P003,Laptop,96,818,7,8,18
2022-08-20,P003,Laptop,63,755,7,8,18
2022-08-21,P003,Laptop,57,698,7,8,18
2022-08-22,P003,Laptop,95,603,7,8,18
2022-08-23,P003,Laptop,104,499,7,8,18
2022-08-24,P003,Laptop,111,388,7,8,18
2022-08-25,P003,Laptop,93,295,7,8,18
2022-08-26,P003,Laptop,95,800,7,8,18
2022-08-27,P003,Laptop,61,739,7,8,18
2022-08-28,P003,Laptop,71,668,7,8,18
2022-08-29,P003,Laptop,89,579,7,8,18
2022-08-30,P003,Laptop,110,469,7,8,18
2022-08-31,P003,Laptop,74,395,7,8,18
2022-09-01,P003,Laptop,84,311,7,8,18
2022-09-02,P003,Laptop,92,819,7,8,18
2022-09-03,P003,Laptop,63,756,7,8,18
2022-09-04,P003,Laptop,87,669,7,8,18
2022-09-05,P003,Laptop,93,576,7,8,18
2022-09-06,P003,Laptop,75,501,7,8,18
2022-09-07,P003,Laptop,87,414,7,8,18
2022-09-08,P003,Laptop,65,349,7,8,18
2022-09-09,P003,Laptop,87,262,7,8,18
2022-09-10,P003,Laptop,54,808,7,8,18
2022-09-11,P003,Laptop,70,738,7,8,18
2022-09-12,P003,Laptop,81,657,7,8,18
2022-09-13,P003,Laptop,87,570,7,8,18
2022-09-14,P003,Laptop,80,490,7,8,18
2022-09-15,P003,Laptop,111,379,7,8,18
2022-09-16,P003,Laptop,84,295,7,8,18
2022-09-17,P003,Laptop,79,816,7,8,18
2022-09-18,P003,Laptop,69,747,7,8,18
2022-09-19,P003,Laptop,95,652,7,8,18
2022-09-20,P003,Laptop,93,559,7,8,18
2022-09-21,P003,Laptop,94,465,7,8,18
2022-09-22,P003,Laptop,63,402,7,8,18
2022-09-23,P003,Laptop,85,317,7,8,18
2022-09-24,P003,Laptop,70,247,7,8,18
2022-09-25,P003,Laptop,61,786,7,8,18
2022-09-26,P003,Laptop,70,716,7,8,18
2022-09-27,P003,Laptop,88,628,7,8,18
2022-09-28,P003,Laptop,111,517,7,8,18
2022-09-29,P003,Laptop,105,412,7,8,18
2022-09-30,P003,Laptop,87,325,7,8,18
2022-10-01,P003,Laptop,67,258,7,8,18
2022-10-02,P003,Laptop,55,803,7,8,18
2022-10-03,P003,Laptop,62,741,7,8,18
2022-10-04,P003,Laptop,72,669,7,8,18
2022-10-05,P003,Laptop,103,566,7,8,18
2022-10-06,P003,Laptop,80,486,7,8,18
2022-10-07,P003,Laptop,80,406,7,8,18
2022-10-08,P003,Laptop,56,350,7,8,18
2022-10-09,P003,Laptop,75,275,7,8,18
2022-10-10,P003,Laptop,104,771,7,8,18
2022-10-11,P003,Laptop,111,660,7,8,18
2022-10-12,P003,Laptop,81,579,7,8,18
2022-10-13,P003,Laptop,87,492,7,8,18
2022-10-14,P003,Laptop,64,428,7,8,18
2022-10-15,P003,Laptop,71,357,7,8,18
2022-10-16,P003,Laptop,48,309,7,8,18
2022-10-17,P003,Laptop,86,823,7,8,18
2022-10-18,P003,Laptop,70,753,7,8,18
2022-10-19,P003,Laptop,76,677,7,8,18
2022-10-20,P003,Laptop,73,604,7,8,18
2022-10-21,P003,Laptop,76,528,7,8,18
2022-10-22,P003,Laptop,54,474,7,8,18
2022-10-23,P003,Laptop,53,421,7,8,18
2022-10-24,P003,Laptop,94,327,7,8,18
2022-10-25,P003,Laptop,70,257,7,8,18
2022-10-26,P003,Laptop,86,771,7,8,18
2022-10-27,P003,Laptop,99,672,7,8,18
2022-10-28,P003,Laptop,77,595,7,8,18
2022-10-29,P003,Laptop,52,543,7,8,18
2022-10-30,P003,Laptop,56,487,7,8,18
2022-10-31,P003,Laptop,98,389,7,8,18
2022-11-01,P003,Laptop,91,298,7,8,18
2022-11-02,P003,Laptop,81,817,7,8,18
2022-11-03,P003,Laptop,95,722,7,8,18
2022-11-04,P003,Laptop,74,648,7,8,18
2022-11-05,P003,Laptop,68,580,7,8,18
2022-11-06,P003,Laptop,65,515,7,8,18
2022-11-07,P003,Laptop,84,431,7,8,18
2022-11-08,P003,Laptop,77,354,7,8,18
2022-11-09,P003,Laptop,77,277,7,8,18
2022-11-10,P003,Laptop,95,782,7,8,18
2022-11-11,P003,Laptop,105,677,7,8,18
2022-11-12,P003,Laptop,56,621,7,8,18
2022-11-13,P003,Laptop,66,555,7,8,18
2022-11-14,P003,Laptop,61,494,7,8,18
2022-11-15,P003,Laptop,81,413,7,8,18
2022-11-16,P003,Laptop,88,325,7,8,18
2022-11-17,P003,Laptop,76,249,7,8,18
2022-11-18,P003,Laptop,76,773,7,8,18
2022-11-19,P003,Laptop,55,718,7,8,18
2022-11-20,P003,Laptop,64,654,7,8,18
2022-11-21,P003,Laptop,86,568,7,8,18
2022-11-22,P003,Laptop,59,509,7,8,18
2022-11-23,P003,Laptop,60,449,7,8,18
2022-11-24,P003,Laptop,80,369,7,8,18
2022-11-25,P003,Laptop,94,275,7,8,18
2022-11-26,P003,Laptop,36,839,7,8,18
2022-11-27,P003,Laptop,57,782,7,8,18
2022-11-28,P003,Laptop,81,701,7,8,18
2022-11-29,P003,Laptop,107,594,7,8,18
2022-11-30,P003,Laptop,83,511,7,8,18
2022-12-01,P003,Laptop,107,404,7,8,18
2022-12-02,P003,Laptop,104,300,7,8,18
2022-12-03,P003,Laptop,48,252,7,8,18
2022-12-04,P003,Laptop,79,773,7,8,18
2022-12-05,P003,Laptop,105,668,7,8,18
2022-12-06,P003,Laptop,109,559,7,8,18
2022-12-07,P003,Laptop,162,397,7,8,18
2022-12-08,P003,Laptop,70,327,7,8,18
2022-12-09,P003,Laptop,128,799,7,8,18
2022-12-10,P003,Laptop,68,731,7,8,18
2022-12-11,P003,Laptop,74,657,7,8,18
2022-12-12,P003,Laptop,101,556,7,8,18
2022-12-13,P003,Laptop,95,461,7,8,18
2022-12-14,P003,Laptop,93,368,7,8,18
2022-12-15,P003,Laptop,107,261,7,8,18
2022-12-16,P003,Laptop,78,783,7,8,18
2022-12-17,P003,Laptop,79,704,7,8,18
2022-12-18,P003,Laptop,66,638,7,8,18
2022-12-19,P003,Laptop,84,554,7,8,18
2022-12-20,P003,Laptop,95,459,7,8,18
2022-12-21,P003,Laptop,121,338,7,8,18
2022-12-22,P003,Laptop,93,245,7,8,18
2022-12-23,P003,Laptop,107,738,7,8,18
2022-12-24,P003,Laptop,63,675,7,8,18
2022-12-25,P003,Laptop,79,596,7,8,18
2022-12-26,P003,Laptop,112,484,7,8,18
2022-12-27,P003,Laptop,130,354,7,8,18
2022-12-28,P003,Laptop,99,255,7,8,18
2022-12-29,P003,Laptop,112,743,7,8,18
2022-12-30,P003,Laptop,103,640,7,8,18
2022-12-31,P003,Laptop,85,555,7,8,18
2023-01-01,P003,Laptop,74,481,7,8,18
2023-01-02,P003,Laptop,133,348,7,8,18
2023-01-03,P003,Laptop,116,832,7,8,18
2023-01-04,P003,Laptop,118,714,7,8,18
2023-01-05,P003,Laptop,121,593,7,8,18
2023-01-06,P003,Laptop,124,469,7,8,18
2023-01-07,P003,Laptop,82,387,7,8,18
2023-01-08,P003,Laptop,86,301,7,8,18
2023-01-09,P003,Laptop,148,753,7,8,18
2023-01-10,P003,Laptop,137,616,7,8,18
2023-01-11,P003,Laptop,135,481,7,8,18
2023-01-12,P003,Laptop,111,370,7,8,18
2023-01-13,P003,Laptop,103,267,7,8,18
2023-01-14,P003,Laptop,96,771,7,8,18
2023-01-15,P003,Laptop,95,676,7,8,18
2023-01-16,P003,Laptop,146,530,7,8,18
2023-01-17,P003,Laptop,109,421,7,8,18
2023-01-18,P003,Laptop,115,306,7,8,18
2023-01-19,P003,Laptop,90,816,7,8,18
2023-01-20,P003,Laptop,112,704,7,8,18
2023-01-21,P003,Laptop,96,608,7,8,18
2023-01-22,P003,Laptop,78,530,7,8,18
2023-01-23,P003,Laptop,131,399,7,8,18
2023-01-24,P003,Laptop,116,283,7,8,18
2023-01-25,P003,Laptop,125,758,7,8,18
2023-01-26,P003,Laptop,99,659,7,8,18
2023-01-27,P003,Laptop,121,538,7,8,18
2023-01-28,P003,Laptop,46,492,7,8,18
2023-01-29,P003,Laptop,81,411,7,8,18
2023-01-30,P003,Laptop,90,321,7,8,18
2023-01-31,P003,Laptop,141,780,7,8,18
2023-02-01,P003,Laptop,154,626,7,8,18
2023-02-02,P003,Laptop,147,479,7,8,18
2023-02-03,P003,Laptop,169,310,7,8,18
2023-02-04,P003,Laptop,82,828,7,8,18
2023-02-05,P003,Laptop,121,707,7,8,18
2023-02-06,P003,Laptop,157,550,7,8,18
2023-02-07,P003,Laptop,133,417,7,8,18
2023-02-08,P003,Laptop,161,256,7,8,18
2023-02-09,P003,Laptop,115,741,7,8,18
2023-02-10,P003,Laptop,120,621,7,8,18
2023-02-11,P003,Laptop,87,534,7,8,18
2023-02-12,P003,Laptop,88,446,7,8,18
2023-02-13,P003,Laptop,116,330,7,8,18
2023-02-14,P003,Laptop,163,767,7,8,18
2023-02-15,P003,Laptop,132,635,7,8,18
2023-02-16,P003,Laptop,145,490,7,8,18
2023-02-17,P003,Laptop,126,364,7,8,18
2023-02-18,P003,Laptop,70,294,7,8,18
2023-02-19,P003,Laptop,100,794,7,8,18
2023-02-20,P003,Laptop,98,696,7,8,18
2023-02-21,P003,Laptop,136,560,7,8,18
2023-02-22,P003,Laptop,109,451,7,8,18
2023-02-23,P003,Laptop,179,272,7,8,18
2023-02-24,P003,Laptop,156,716,7,8,18
2023-02-25,P003,Laptop,98,618,7,8,18
2023-02-26,P003,Laptop,114,504,7,8,18
2023-02-27,P003,Laptop,120,384,7,8,18
2023-02-28,P003,Laptop,149,835,7,8,18
2023-03-01,P003,Laptop,155,680,7,8,18
2023-03-02,P003,Laptop,157,523,7,8,18
2023-03-03,P003,Laptop,180,343,7,8,18
2023-03-04,P003,Laptop,117,826,7,8,18
2023-03-05,P003,Laptop,110,716,7,8,18
2023-03-06,P003,Laptop,113,603,7,8,18
2023-03-07,P003,Laptop,129,474,7,8,18
2023-03-08,P003,Laptop,148,326,7,8,18
2023-03-09,P003,Laptop,153,773,7,8,18
2023-03-10,P003,Laptop,125,648,7,8,18
2023-03-11,P003,Laptop,144,504,7,8,18
2023-03-12,P003,Laptop,129,375,7,8,18
2023-03-13,P003,Laptop,164,811,7,8,18
2023-03-14,P003,Laptop,152,659,7,8,18
2023-03-15,P003,Laptop,146,513,7,8,18
2023-03-16,P003,Laptop,129,384,7,8,18
2023-03-17,P003,Laptop,152,832,7,8,18
2023-03-18,P003,Laptop,109,723,7,8,18
2023-03-19,P003,Laptop,86,637,7,8,18
2023-03-20,P003,Laptop,158,479,7,8,18
2023-03-21,P003,Laptop,147,332,7,8,18
2023-03-22,P003,Laptop,107,825,7,8,18
2023-03-23,P003,Laptop,131,694,7,8,18
2023-03-24,P003,Laptop,141,553,7,8,18
2023-03-25,P003,Laptop,135,418,7,8,18
2023-03-26,P003,Laptop,114,304,7,8,18
2023-03-27,P003,Laptop,120,784,7,8,18
2023-03-28,P003,Laptop,162,622,7,8,18
2023-03-29,P003,Laptop,116,506,7,8,18
2023-03-30,P003,Laptop,175,331,7,8,18
2023-03-31,P003,Laptop,140,791,7,8,18
2023-04-01,P003,Laptop,107,684,7,8,18
2023-04-02,P003,Laptop,130,554,7,8,18
2023-04-03,P003,Laptop,125,429,7,8,18
2023-04-04,P003,Laptop,123,306,7,8,18
2023-04-05,P003,Laptop,142,764,7,8,18
2023-04-06,P003,Laptop,180,584,7,8,18
2023-04-07,P003,Laptop,120,464,7,8,18
2023-04-08,P003,Laptop,62,402,7,8,18
2023-04-09,P003,Laptop,101,301,7,8,18
2023-04-10,P003,Laptop,168,733,7,8,18
2023-04-11,P003,Laptop,184,549,7,8,18
2023-04-12,P003,Laptop,145,404,7,8,18
2023-04-13,P003,Laptop,146,258,7,8,18
2023-04-14,P003,Laptop,183,675,7,8,18
2023-04-15,P003,Laptop,78,597,7,8,18
2023-04-16,P003,Laptop,102,495,7,8,18
2023-04-17,P003,Laptop,160,335,7,8,18
2023-04-18,P003,Laptop,166,769,7,8,18
2023-04-19,P003,Laptop,144,625,7,8,18
2023-04-20,P003,Laptop,156,469,7,8,18
2023-04-21,P003,Laptop,97,372,7,8,18
2023-04-22,P003,Laptop,98,274,7,8,18
2023-04-23,P003,Laptop,116,758,7,8,18
2023-04-24,P003,Laptop,133,625,7,8,18
2023-04-25,P003,Laptop,157,468,7,8,18
2023-04-26,P003,Laptop,166,302,7,8,18
2023-04-27,P003,Laptop,147,755,7,8,18
2023-04-28,P003,Laptop,159,596,7,8,18
2023-04-29,P003,Laptop,93,503,7,8,18
2023-04-30,P003,Laptop,105,398,7,8,18
2023-05-01,P003,Laptop,165,833,7,8,18
2023-05-02,P003,Laptop,154,679,7,8,18
2023-05-03,P003,Laptop,137,542,7,8,18
2023-05-04,P003,Laptop,156,386,7,8,18
2023-05-05,P003,Laptop,167,819,7,8,18
2023-05-06,P003,Laptop,73,746,7,8,18
2023-05-07,P003,Laptop,124,622,7,8,18
2023-05-08,P003,Laptop,143,479,7,8,18
2023-05-09,P003,Laptop,160,319,7,8,18
2023-05-10,P003,Laptop,178,741,7,8,18
2023-05-11,P003,Laptop,120,621,7,8,18
2023-05-12,P003,Laptop,135,486,7,8,18
2023-05-13,P003,Laptop,101,385,7,8,18
2023-05-14,P003,Laptop,93,292,7,8,18
2023-05-15,P003,Laptop,190,702,7,8,18
2023-05-16,P003,Laptop,131,571,7,8,18
2023-05-17,P003,Laptop,138,433,7,8,18
2023-05-18,P003,Laptop,155,278,7,8,18
2023-05-19,P003,Laptop,123,755,7,8,18
2023-05-20,P003,Laptop,99,656,7,8,18
2023-05-21,P003,Laptop,110,546,7,8,18
2023-05-22,P003,Laptop,143,403,7,8,18
2023-05-23,P003,Laptop,149,254,7,8,18
2023-05-24,P003,Laptop,139,715,7,8,18
2023-05-25,P003,Laptop,116,599,7,8,18
2023-05-26,P003,Laptop,158,441,7,8,18
2023-05-27,P003,Laptop,133,308,7,8,18
2023-05-28,P003,Laptop,106,802,7,8,18
2023-05-29,P003,Laptop,156,646,7,8,18
2023-05-30,P003,Laptop,166,480,7,8,18
2023-05-31,P003,Laptop,122,358,7,8,18
2023-06-01,P003,Laptop,173,785,7,8,18
2023-06-02,P003,Laptop,142,643,7,8,18
2023-06-03,P003,Laptop,120,523,7,8,18
2023-06-04,P003,Laptop,85,438,7,8,18
2023-06-05,P003,Laptop,175,263,7,8,18
2023-06-06,P003,Laptop,154,709,7,8,18
2023-06-07,P003,Laptop,149,560,7,8,18
2023-06-08,P003,Laptop,142,418,7,8,18
2023-06-09,P003,Laptop,132,286,7,8,18
2023-06-10,P003,Laptop,113,773,7,8,18
2023-06-11,P003,Laptop,98,675,7,8,18
2023-06-12,P003,Laptop,97,578,7,8,18
2023-06-13,P003,Laptop,114,464,7,8,18
2023-06-14,P003,Laptop,134,330,7,8,18
2023-06-15,P003,Laptop,144,786,7,8,18
2023-06-16,P003,Laptop,136,650,7,8,18
2023-06-17,P003,Laptop,114,536,7,8,18
2023-06-18,P003,Laptop,68,468,7,8,18
2023-06-19,P003,Laptop,140,328,7,8,18
2023-06-20,P003,Laptop,100,828,7,8,18
2023-06-21,P003,Laptop,153,675,7,8,18
2023-06-22,P003,Laptop,136,539,7,8,18
2023-06-23,P003,Laptop,146,393,7,8,18
2023-06-24,P003,Laptop,84,309,7,8,18
2023-06-25,P003,Laptop,115,794,7,8,18
2023-06-26,P003,Laptop,159,635,7,8,18
2023-06-27,P003,Laptop,150,485,7,8,18
